id,source_url,bathrooms,bedrooms,price,squarefeet,mls_id
"3307","https://www.redfin.com/WA/Seattle/9606-40th-Ave-S-98118/home/480574","1.00","3","330000","2180","1168864"
"3306","https://www.redfin.com/WA/Seattle/4710-45th-Ave-S-98118/home/492523","1.00","3","425000","1740","1166733"
"3305","https://www.redfin.com/WA/Seattle/5151-42nd-Ave-S-98118/home/139260255","2.25","3","849900","1783","1155226"
"3304","https://www.redfin.com/WA/Seattle/5221-SW-Jacobsen-Rd-98116/home/152429","2.50","2","1070000","2520","1150625"
"3303","https://www.redfin.com/WA/Seattle/4139-46th-Ave-SW-98116/home/330569","1.75","3","689000","1700","1164899"
"3302","https://www.redfin.com/WA/Seattle/1608-NW-65th-St-98117/unit-C/home/2075131","2.50","3","650000","1250","1168914"
"3301","https://www.redfin.com/WA/Seattle/6529-4th-Ave-NE-98115/unit-B/home/98749595","2.00","2","925000","1596","1167172"
"3300","https://www.redfin.com/WA/Seattle/8237-2nd-Ave-NE-98115/home/108484","2.00","3","799500","2780","1167731"
"3299","https://www.redfin.com/WA/Seattle/7020-54th-Ave-NE-98115/home/320802","1.00","4","800000","2080","1167785"
"3298","https://www.redfin.com/WA/Seattle/4603-15th-Ave-S-98108/home/169935","1.75","4","574990","1860","1166579"
"3297","https://www.redfin.com/WA/Seattle/929-NW-51st-St-98107/home/494933","1.00","2","625000","1940","1168296"
"3296","https://www.redfin.com/WA/Seattle/8450B-25th-Ave-SW-98106/home/16883642","2.50","3","369900","1410","1166447"
"3295","https://www.redfin.com/WA/Seattle/606-E-Thomas-St-98102/unit-R/home/12444224","1.00","1","220000","560","1165298"
"3294","https://www.redfin.com/WA/Seattle/1518-N-40th-St-98103/home/118142","3.00","4","885000","2568","1168153"
"3293","https://www.redfin.com/WA/Seattle/2617-Boylston-Ave-E-98102/unit-A/home/44657262","2.25","3","838000","1689","1163286"
"3292","https://www.redfin.com/WA/Seattle/12244-9th-Ave-NW-98177/home/291661","2.75","3","950000","3050","1168581"
"3291","https://www.redfin.com/WA/Seattle/11622-2nd-Ave-NW-98177/home/96955","1.50","4","485000","1760","1168726"
"3290","https://www.redfin.com/WA/Seattle/11011-18th-Ave-SW-98146/home/179427","1.00","3","350000","1450","1168155"
"3289","https://www.redfin.com/WA/Seattle/11055-17th-Ave-SW-98146/home/180287","1.00","3","359950","960","1168720"
"3288","https://www.redfin.com/WA/Seattle/2316-S-Judkins-St-98144/home/143014554","2.25","3","749950","1701","1163549"
"3287","https://www.redfin.com/WA/Seattle/1132-23rd-Ave-S-98144/unit-F/home/143010089","2.00","2","499000","1120","1167914"
"3286","https://www.redfin.com/WA/Seattle/4138-36th-Ave-SW-98126/unit-LOT/home/327588","2.25","3","525000","1510","1160373"
"3285","https://www.redfin.com/WA/Seattle/12423-20th-Ave-NE-98125/home/116797","2.50","8","797900","3270","1168702"
"3284","https://www.redfin.com/WA/Seattle/3423-8th-Ave-W-98119/home/129845","3.50","3","782500","1620","1168376"
"3283","https://www.redfin.com/WA/Seattle/918-W-Emerson-St-98119/unit-918/home/142588355","1.75","3","1100000","2000","1160334"
"3282","https://www.redfin.com/WA/Seattle/4604-S-Bradford-St-98118/home/488509","3.50","4","2195000","4530","1167100"
"3281","https://www.redfin.com/WA/Seattle/9744-57th-Ave-S-98118/home/175813","3.00","5","460000","1900","1168168"
"3280","https://www.redfin.com/WA/Seattle/4214-S-Graham-St-98118/home/173845","4.00","7","675000","3510","1167678"
"3279","https://www.redfin.com/WA/Seattle/2408-55th-Ave-SW-98116/home/149411","3.50","4","2225000","3631","1168288"
"3278","https://www.redfin.com/WA/Seattle/1521-NW-90th-St-98117/home/101542","1.75","3","624950","1650","1167734"
"3277","https://www.redfin.com/WA/Seattle/3807-42nd-Ave-SW-98116/home/329199","1.00","2","550000","1830","1166874"
"3276","https://www.redfin.com/WA/Seattle/1737-45th-Ave-SW-98116/home/331546","1.75","3","799998","1910","1163479"
"3275","https://www.redfin.com/WA/Seattle/9011-12th-Ave-NE-98115/home/109420","2.25","3","899000","2239","1168026"
"3274","https://www.redfin.com/WA/Seattle/1007-5th-Ave-N-98109/home/132094","2.50","2","995000","2330","1158596"
"3273","https://www.redfin.com/WA/Seattle/545-S-Sullivan-St-98108/unit-D/home/103974227","2.25","2","415000","1240","1168162"
"3272","https://www.redfin.com/WA/Seattle/5535-22nd-Ave-S-98108/home/482579","1.50","3","450000","1540","1162998"
"3271","https://www.redfin.com/WA/Seattle/330-NW-47th-St-98107/home/143012720","2.00","3","889000","2210","1168083"
"3270","https://www.redfin.com/WA/Seattle/3612-Greenwood-Ave-N-98103/home/302899","1.00","2","675000","1440","1168375"
"3269","https://www.redfin.com/WA/Seattle/14356-Stone-Ave-N-98133/home/102869","1.50","3","395950","1120","1168603"
"3268","https://www.redfin.com/WA/Seattle/2615-NE-113th-St-98125/home/143005966","1.50","3","599000","1154","1168263"
"3267","https://www.redfin.com/WA/Seattle/2336-NE-113th-St-98125/home/116997","2.25","3","625000","2120","1166979"
"3266","https://www.redfin.com/WA/Seattle/608-Randolph-Pl-98122/home/141372","1.50","3","1200000","2150","1167098"
"3265","https://www.redfin.com/WA/Seattle/652-NW-76th-St-98117/home/496136","2.00","3","669000","1470","1167715"
"3264","https://www.redfin.com/WA/Seattle/1061-25th-Ave-E-98112/home/146320","1.25","1","750000","1340","1168305"
"3263","https://www.redfin.com/WA/Seattle/6972-31st-Ave-SW-98126/unit-81/home/118716363","3.75","3","629990","1874","1141847"
"3262","https://www.redfin.com/WA/Seattle/10105-3rd-Ave-NW-98177/home/22524366","3.50","4","569990","1980","1168200"
"3261","https://www.redfin.com/WA/Seattle/10804-Rowan-Rd-S-98178/home/197659","2.25","4","680000","3380","1167654"
"3260","https://www.redfin.com/WA/Seattle/3901-S-Court-St-98144/home/171959","1.75","3","1150000","2660","1168507"
"3259","https://www.redfin.com/WA/Seattle/3443-16th-Ave-S-98144/home/167666","2.00","4","618000","1880","1167605"
"3258","https://www.redfin.com/WA/Seattle/10927-25th-Ave-SW-98146/home/180107","1.50","2","315000","790","1167352"
"3257","https://www.redfin.com/WA/Seattle/8820-28th-Ave-SW-98126/home/472600","1.75","3","599950","1730","1166149"
"3256","https://www.redfin.com/WA/Seattle/9427-35th-Ave-SW-98126/unit-B/home/8190013","2.50","3","415000","1030","1167007"
"3255","https://www.redfin.com/WA/Seattle/4039-32nd-Ave-SW-98126/home/159919","2.75","3","719950","2670","1166343"
"3254","https://www.redfin.com/WA/Seattle/9261-30th-Ave-SW-98126/home/473453","1.00","2","405000","730","1165218"
"3253","https://www.redfin.com/WA/Seattle/10305-Evanston-Ave-N-98133/home/2071097","3.00","3","499950","1330","1168051"
"3252","https://www.redfin.com/WA/Seattle/12217-Evanston-Ave-N-98133/home/97603","1.75","3","579000","1694","1168129"
"3251","https://www.redfin.com/WA/Seattle/2540-NE-106th-Pl-98125/home/112104","1.75","3","650000","1750","1165938"
"3250","https://www.redfin.com/WA/Seattle/1215-NE-135th-St-98125/unit-A/home/12304795","2.50","3","515000","1472","1158339"
"3249","https://www.redfin.com/WA/Seattle/4103-55th-Ave-SW-98116/home/151705","1.00","2","619000","1740","1164173"
"3248","https://www.redfin.com/WA/Seattle/8605-55th-Ave-S-98118/home/489791","1.50","4","569880","2710","1167458"
"3247","https://www.redfin.com/WA/Seattle/3909-S-Morgan-St-98118/home/172931","1.00","2","499000","1180","1145321"
"3246","https://www.redfin.com/WA/Seattle/6750-26th-Ave-NW-98117/home/166656","2.50","5","948000","2740","1168045"
"3245","https://www.redfin.com/WA/Seattle/6549-34th-Ave-NE-98115/unit-32/home/112904617","2.50","3","827990","1664","1067175"
"3244","https://www.redfin.com/WA/Seattle/4107-23rd-Ave-SW-98106/home/160634","1.75","4","540000","1460","1094697"
"3243","https://www.redfin.com/WA/Seattle/4207-2nd-Ave-NW-98107/home/303597","1.00","2","817000","1680","1118835"
"3242","https://www.redfin.com/WA/Seattle/3904-NE-Belvoir-Pl-98105/home/122475","2.50","4","1995000","3533","1083290"
"3241","https://www.redfin.com/WA/Seattle/3037-46th-Ave-SW-98116/home/330881","1.00","2","500000","1630","1106698"
"3240","https://www.redfin.com/WA/Seattle/1925-E-Blaine-St-98112/home/138324","2.75","5","1050000","2432","1167154"
"3239","https://www.redfin.com/WA/Seattle/7041-19th-Ave-NE-98115/home/309765","1.75","3","825000","1770","1166820"
"3238","https://www.redfin.com/WA/Seattle/558-McGraw-St-98109/home/18658280","3.00","3","885000","1700","1167945"
"3237","https://www.redfin.com/WA/Seattle/1249-5th-Ave-N-98109/home/2096369","5.00","9","2300000","4048","1159707"
"3236","https://www.redfin.com/WA/Seattle/2012-8th-Ave-N-98109/home/131808","3.00","4","1195000","2450","1149593"
"3235","https://www.redfin.com/WA/Seattle/2415-Dexter-Ave-N-98109/home/132046","3.00","2","995000","1800","1158766"
"3234","https://www.redfin.com/WA/Seattle/1530-Aurora-Ave-N-98109/home/2093496","7.50","7","2625000","4948","1086888"
"3233","https://www.redfin.com/WA/Seattle/5244-17th-Ave-NE-98105/home/308695","3.00","5","1100000","2470","1167737"
"3232","https://www.redfin.com/WA/Seattle/9734-Ashworth-Ave-N-98103/unit-3/home/49729466","1.50","1","350000","1066","1167550"
"3231","https://www.redfin.com/WA/Seattle/6216-1st-Ave-NW-98107/home/299757","2.25","3","925000","2100","1165301"
"3230","https://www.redfin.com/WA/Seattle/345-N-80th-St-98103/home/300422","1.00","2","550000","2060","1167717"
"3229","https://www.redfin.com/WA/Seattle/4223-Dayton-Ave-N-98103/home/302683","1.00","2","689000","1130","1166650"
"3228","https://www.redfin.com/WA/Seattle/1309-N-85th-St-98103/home/307724","1.00","2","499950","1640","1168024"
"3227","https://www.redfin.com/WA/Seattle/8512-Densmore-Ave-N-98103/home/105249","2.50","4","1100000","4320","1168023"
"3226","https://www.redfin.com/WA/Seattle/139-22nd-Ave-E-98112/home/142283","2.25","3","854460","1580","1167506"
"3225","https://www.redfin.com/WA/Seattle/2821-Fairview-Ave-E-98102/unit-7/home/21882308","2.00","2","2950000","2000","1115192"
"3224","https://www.redfin.com/WA/Seattle/2320-34th-Ave-S-98144/home/488568","3.00","4","1695000","3296","1163797"
"3223","https://www.redfin.com/WA/Seattle/3026-17th-Ave-S-98144/home/167720","1.50","4","795000","2930","1165908"
"3222","https://www.redfin.com/WA/Seattle/2604-NE-137th-St-98125/home/114560","1.75","4","595000","1740","1162651"
"3221","https://www.redfin.com/WA/Seattle/714-16th-Ave-98122/unit-B/home/144696","2.25","3","750000","1430","1154691"
"3220","https://www.redfin.com/WA/Seattle/5171-42nd-Ave-S-98118/home/127399218","2.75","3","760000","1837","1146605"
"3219","https://www.redfin.com/WA/Seattle/2108-NW-98th-St-98117/home/289035","3.75","6","1328000","2830","1166455"
"3218","https://www.redfin.com/WA/Seattle/9256-2nd-Ave-NW-98117/home/100326","1.50","2","499000","950","1166697"
"3217","https://www.redfin.com/WA/Seattle/7309-35th-Ave-S-98118/home/480647","2.00","3","525000","1560","1167350"
"3216","https://www.redfin.com/WA/Seattle/5117-S-Morgan-St-98118/home/492547","2.75","4","725000","2745","1166700"
"3215","https://www.redfin.com/WA/Seattle/4703-S-Thistle-St-98118/home/174666","1.00","2","425000","960","1165558"
"3214","https://www.redfin.com/WA/Seattle/7775-37th-Ave-S-98118/home/105510866","2.75","5","850000","2806","1167234"
"3213","https://www.redfin.com/WA/Seattle/1653-Edgewood-Ave-SW-98116/home/150812","3.50","4","1350000","3405","1165962"
"3212","https://www.redfin.com/WA/Seattle/313-NE-81st-St-98115/home/108186","1.75","3","779950","1960","1167704"
"3211","https://www.redfin.com/WA/Seattle/723-20th-Ave-E-98112/home/137031","1.50","4","1299000","2720","1165475"
"3210","https://www.redfin.com/WA/Seattle/1236-S-Director-St-98108/home/142994493","2.00","3","1200000","1381","1167232"
"3209","https://www.redfin.com/WA/Seattle/6916-31st-Ave-SW-98126/unit-31/home/113109002","3.75","3","567000","1874","1078988"
"3208","https://www.redfin.com/WA/Seattle/6910-31st-Ave-SW-98126/unit-34/home/113109001","3.75","3","566500","1874","1078992"
"3207","https://www.redfin.com/WA/Seattle/6920-31st-Ave-SW-98126/unit-44/home/113003011","3.75","3","523728","1874","1073056"
"3206","https://www.redfin.com/WA/Seattle/6960-31st-Ave-SW-98126/unit-86/home/114062901","3.75","3","614990","1874","1134405"
"3205","https://www.redfin.com/WA/Seattle/6938-31st-Ave-SW-98126/unit-51/home/113435632","3.75","3","587900","1874","1091480"
"3204","https://www.redfin.com/WA/Seattle/6950-31st-Ave-SW-98126/unit-73/home/113758206","3.75","3","602990","1874","1110571"
"3203","https://www.redfin.com/WA/Seattle/6952-31st-Ave-SW-98126/unit-72/home/113829236","2.75","3","519990","1540","1115186"
"3202","https://www.redfin.com/WA/Seattle/6930-31st-Ave-SW-98126/unit-55/home/113435582","3.75","3","562490","1874","1091453"
"3201","https://www.redfin.com/WA/Seattle/6942-31st-Ave-SW-98126/unit-63/home/113602788","2.75","3","514990","1540","1096007"
"3200","https://www.redfin.com/WA/Seattle/6912-31st-Ave-SW-98126/unit-33/home/113111428","2.75","3","509990","1540","1079317"
"3199","https://www.redfin.com/WA/Seattle/6944-31st-Ave-SW-98126/unit-62/home/114026809","2.75","3","518990","1540","1132956"
"3198","https://www.redfin.com/WA/Seattle/6922-31st-Ave-SW-98126/unit-43/home/113002932","2.75","3","503323","1540","1073025"
"3197","https://www.redfin.com/WA/Seattle/6914-31st-Ave-SW-98126/unit-32/home/113111393","2.75","3","507990","1540","1079308"
"3196","https://www.redfin.com/WA/Seattle/6842-31st-Ave-SW-98126/unit-12/home/142937883","2.75","3","537990","1540","1163311"
"3195","https://www.redfin.com/WA/Seattle/1900-Federal-Ave-E-98102/home/135864","3.25","3","1695000","3790","1162850"
"3194","https://www.redfin.com/WA/Seattle/4101-Whitman-Ave-N-98103/unit-A/home/120336","3.00","3","699000","1346","1167849"
"3193","https://www.redfin.com/WA/Seattle/7218-S-127th-St-98178/home/196531","1.00","2","275000","720","1167195"
"3192","https://www.redfin.com/WA/Seattle/111-NW-144th-St-98177/home/97073","3.00","4","969000","2500","1166558"
"3191","https://www.redfin.com/WA/Seattle/10255-1st-Ave-S-98168/home/181660","1.00","3","307400","750","1167430"
"3190","https://www.redfin.com/WA/Seattle/911-31st-Ave-S-98144/home/149225","3.75","5","1699500","3618","1164820"
"3189","https://www.redfin.com/WA/Seattle/429-Randolph-Ave-98122/home/141796","2.00","3","1050000","1570","1167258"
"3188","https://www.redfin.com/WA/Seattle/1102-Grand-Ave-98122/home/141920","2.00","5","1795000","3693","1164915"
"3187","https://www.redfin.com/WA/Seattle/2524-1st-Ave-W-98119/home/129536","2.50","6","1000000","3110","1165858"
"3186","https://www.redfin.com/WA/Seattle/9017-Loyal-Ave-NW-98117/home/289341","3.25","4","2498000","5073","1165348"
"3185","https://www.redfin.com/WA/Seattle/640-NW-83rd-St-98117/home/498640","1.00","4","640000","1925","1166881"
"3184","https://www.redfin.com/WA/Seattle/9108-5th-Ave-NE-98115/home/110318","2.00","2","549000","1430","1165889"
"3183","https://www.redfin.com/WA/Seattle/7500-41st-Ave-NE-98115/home/318539","1.50","3","750000","1860","1166629"
"3182","https://www.redfin.com/WA/Seattle/4318-NE-42nd-St-98105/home/122209","1.50","3","1149950","2500","1167476"
"3181","https://www.redfin.com/WA/Seattle/2029-Minor-Ave-E-98102/unit-A/home/2090493","3.25","3","1184900","1780","1166749"
"3180","https://www.redfin.com/WA/Seattle/613-E-Highland-Dr-98102/unit-2/home/34145","2.25","3","895000","2130","1167331"
"3179","https://www.redfin.com/WA/Seattle/2451-Westmont-Way-W-98199/home/125848","2.75","4","1450000","2980","1162322"
"3178","https://www.redfin.com/WA/Seattle/11421-21st-Ave-SW-98146/home/179963","2.25","3","449950","2306","1165042"
"3177","https://www.redfin.com/WA/Seattle/822-NE-104th-St-98125/home/108007","2.50","5","800000","2428","1161489"
"3176","https://www.redfin.com/WA/Seattle/2134-7th-Ave-W-98119/home/134677","2.50","3","1179000","1790","1167309"
"3175","https://www.redfin.com/WA/Seattle/1407-6th-Ave-W-98119/home/135128","3.50","5","3150000","5280","1155033"
"3174","https://www.redfin.com/WA/Seattle/1217-Willard-Ave-W-98119/home/133510","2.50","2","2795000","3050","1066903"
"3173","https://www.redfin.com/WA/Seattle/5059-Renton-Ave-S-98118/home/172703","1.75","4","600000","1640","1166708"
"3172","https://www.redfin.com/WA/Seattle/4729-S-Mead-St-98118/home/492589","1.00","3","595000","1500","1163411"
"3171","https://www.redfin.com/WA/Seattle/3104-S-Frontenac-St-98108/home/478908","2.00","4","428000","1520","1167265"
"3170","https://www.redfin.com/WA/Seattle/2686-44th-Ave-SW-98116/home/126262","3.00","4","2495000","3730","1165842"
"3169","https://www.redfin.com/WA/Seattle/3818-S-Court-St-98144/home/488154","1.50","3","995000","2740","1165829"
"3168","https://www.redfin.com/WA/Seattle/11764-Burke-Ave-N-98133/home/142984772","2.50","2","699950","1712","1162436"
"3167","https://www.redfin.com/WA/Seattle/4516-Beach-Dr-SW-98116/home/152417","1.75","3","1495000","2920","1165730"
"3166","https://www.redfin.com/WA/Seattle/2345-42nd-Ave-E-98112/unit-4/home/10384","1.50","2","750000","1272","1165985"
"3165","https://www.redfin.com/WA/Seattle/4041-NE-95th-St-98115/home/317028","2.25","3","539950","1800","1166784"
"3164","https://www.redfin.com/WA/Seattle/1418-E-Lynn-St-98112/home/138047","3.00","5","1700000","4120","1166469"
"3163","https://www.redfin.com/WA/Seattle/11758-Burke-Ave-N-98133/home/142984806","2.50","3","729950","1830","1162426"
"3162","https://www.redfin.com/WA/Seattle/2453-E-Interlaken-Blvd-98112/home/136567","1.75","3","1145000","2970","1163971"
"3161","https://www.redfin.com/WA/Seattle/3922-NE-Belvoir-Pl-98105/home/121608","3.50","4","1695000","4370","1164347"
"3160","https://www.redfin.com/WA/Seattle/8600-S-134th-St-98178/home/2064636","1.75","4","499950","2550","1160125"
"3159","https://www.redfin.com/WA/Seattle/1147-Sturgus-Ave-S-98144/home/12315621","3.00","4","699900","2040","1166486"
"3158","https://www.redfin.com/WA/Seattle/14220-37th-Ave-NE-98125/home/318980","2.50","4","700000","3070","1166413"
"3157","https://www.redfin.com/WA/Seattle/4806-S-Thistle-St-98118/home/174273","1.00","3","398000","1120","1166459"
"3156","https://www.redfin.com/WA/Seattle/2641-45th-Ave-SW-98116/home/330969","2.00","4","765000","2964","1166346"
"3155","https://www.redfin.com/WA/Seattle/8521-16th-Ave-NE-98115/home/106708","1.75","4","789000","2054","1164124"
"3154","https://www.redfin.com/WA/Seattle/829-NE-70th-St-98115/home/309426","1.50","4","629000","2250","1162241"
"3153","https://www.redfin.com/WA/Seattle/2218-Franklin-Ave-E-98102/unit-C/home/142976828","2.50","3","939990","1391","1166153"
"3152","https://www.redfin.com/WA/Seattle/4003-W-Dravus-St-98199/home/22808066","3.50","4","1600000","3598","1165219"
"3151","https://www.redfin.com/WA/Seattle/5223-40th-Ave-SW-98136/home/470987","2.75","4","679950","2250","1158751"
"3150","https://www.redfin.com/WA/Seattle/414-W-Galer-St-98119/home/134963","2.75","5","1375000","3290","1163201"
"3149","https://www.redfin.com/WA/Seattle/9839-24th-Ave-SW-98106/home/180014","1.50","3","395000","1040","1163347"
"3148","https://www.redfin.com/WA/Seattle/321-N-81st-St-98103/home/300366","3.50","4","1425000","3135","1164520"
"3147","https://www.redfin.com/WA/Seattle/4020-Linden-Ave-N-98103/home/17382545","2.50","2","799000","1890","1165481"
"3146","https://www.redfin.com/WA/Seattle/1804-25th-Ave-S-98144/home/170966","2.00","4","650000","1750","1166043"
"3145","https://www.redfin.com/WA/Seattle/7700-26th-Pl-SW-98126/home/473142","2.25","3","549950","1730","1165069"
"3144","https://www.redfin.com/WA/Seattle/3716-Cascadia-Ave-S-98144/home/488603","2.75","5","1050000","3420","1165873"
"3143","https://www.redfin.com/WA/Seattle/7010-23rd-Ave-NW-98117/home/52428530","2.50","3","1168800","2850","1165263"
"3142","https://www.redfin.com/WA/Seattle/7014-14th-Ave-NW-98117/home/495227","2.00","3","685000","1980","1165377"
"3141","https://www.redfin.com/WA/Seattle/4557-50th-Ave-SW-98116/home/331051","1.75","3","498000","1790","1166185"
"3140","https://www.redfin.com/WA/Seattle/2744-NE-95th-St-98115/home/112756","1.75","3","720000","1970","1165580"
"3139","https://www.redfin.com/WA/Seattle/3836-NE-90th-St-98115/home/314996","1.25","4","725000","1950","1164903"
"3138","https://www.redfin.com/WA/Seattle/4931-24th-Pl-S-98108/home/478283","1.00","2","560000","1690","1164975"
"3137","https://www.redfin.com/WA/Seattle/2427-NW-62nd-St-98107/home/162974","2.50","3","748000","1530","1165575"
"3136","https://www.redfin.com/WA/Seattle/6951-23rd-Ave-SW-98106/home/159618","1.75","3","439000","1740","1166194"
"3135","https://www.redfin.com/WA/Seattle/8657-17th-Ave-SW-98106/home/474796","1.50","4","475000","1550","1164818"
"3134","https://www.redfin.com/WA/Seattle/4018-Whitman-Ave-N-98103/home/119456","2.75","5","995000","2310","1165964"
"3133","https://www.redfin.com/WA/Seattle/6015-S-Prentice-St-98178/home/178252","2.25","4","539950","3000","1164190"
"3132","https://www.redfin.com/WA/Seattle/11255-57th-Ave-S-98178/home/178892","2.00","4","390000","2080","1163970"
"3131","https://www.redfin.com/WA/Seattle/7021-S-116th-Pl-98178/home/198900","0.75","2","300000","1570","1164510"
"3130","https://www.redfin.com/WA/Seattle/12031-67th-Ave-S-98178/home/196162","2.00","4","479500","2420","1156070"
"3129","https://www.redfin.com/WA/Seattle/10010-44th-Ave-SW-98146/home/155886","1.50","4","500000","1660","1163585"
"3128","https://www.redfin.com/WA/Seattle/4522-SW-Graham-St-98136/home/153315","1.00","2","499000","","1165453"
"3127","https://www.redfin.com/WA/Seattle/6025-California-Ave-SW-98136/unit-B/home/40129819","2.25","3","535000","1430","1164165"
"3126","https://www.redfin.com/WA/Seattle/306-20th-Ave-S-98144/unit-A/home/2077226","1.50","2","450000","830","1165031"
"3125","https://www.redfin.com/WA/Seattle/2311-33rd-Ave-S-98144/home/488529","1.50","2","885000","2410","1165367"
"3124","https://www.redfin.com/WA/Seattle/2824-SW-Raymond-St-98126/unit-101/home/17382100","1.75","2","379500","964","1165720"
"3123","https://www.redfin.com/WA/Seattle/814-14th-Ave-98122/unit-A/home/142953531","2.50","3","1085000","1837","1163798"
"3122","https://www.redfin.com/WA/Seattle/11528-39th-Ave-NE-98125/home/111490","1.00","3","535000","1210","1165359"
"3121","https://www.redfin.com/WA/Seattle/12022-15th-Ave-NE-98125/home/142969559","2.25","4","725000","1740","1163663"
"3120","https://www.redfin.com/WA/Seattle/12055-Lakeside-Pl-NE-98125/home/319893","3.00","4","1050000","2590","1164964"
"3119","https://www.redfin.com/WA/Seattle/13302-10th-Ave-NE-98125/home/114865","1.75","3","615000","2360","1156104"
"3118","https://www.redfin.com/WA/Seattle/2575-5th-Ave-W-98119/home/131555","1.75","3","885000","2820","1163583"
"3117","https://www.redfin.com/WA/Seattle/1818-8th-Ave-W-98119/home/134939","3.00","4","995000","2170","1165168"
"3116","https://www.redfin.com/WA/Seattle/7020-Holly-Park-Dr-S-98118/unit-W2/home/12448066","2.50","2","370000","1365","1163588"
"3115","https://www.redfin.com/WA/Seattle/4401-S-Holly-St-98118/home/173024","1.75","3","450000","2000","1165683"
"3114","https://www.redfin.com/WA/Seattle/3811-Cascadia-Ave-S-98118/home/142966752","3.50","4","1795000","3500","1165911"
"3113","https://www.redfin.com/WA/Seattle/3610-S-Ronald-Dr-98118/home/480234","1.75","3","425000","2060","1165628"
"3112","https://www.redfin.com/WA/Seattle/7907-48th-Ave-S-98118/home/174212","2.75","5","520000","2100","1165895"
"3111","https://www.redfin.com/WA/Seattle/3779-S-Perry-St-98118/home/2067029","2.50","4","598950","2900","1165516"
"3110","https://www.redfin.com/WA/Seattle/6536-9th-Ave-NW-98117/home/497544","1.75","2","738850","1705","1165252"
"3109","https://www.redfin.com/WA/Seattle/2802-NW-71st-St-98117/home/163121","1.00","2","699950","1980","1164680"
"3108","https://www.redfin.com/WA/Seattle/6717-37th-Ave-NW-98117/home/290448","4.00","5","2188888","4060","1164982"
"3107","https://www.redfin.com/WA/Seattle/2644-E-Valley-St-98112/home/146499","2.00","3","850000","1450","1165576"
"3106","https://www.redfin.com/WA/Seattle/6501-36th-Ave-NE-98115/home/318116","1.75","2","739500","1430","1164046"
"3105","https://www.redfin.com/WA/Seattle/3121-NE-84th-St-98115/home/317275","1.75","4","875000","2820","1165076"
"3104","https://www.redfin.com/WA/Seattle/8034-18th-Ave-NE-98115/home/309066","1.50","3","665000","1650","1164449"
"3103","https://www.redfin.com/WA/Seattle/1711-NE-80th-St-98115/home/309855","1.75","3","699000","1430","1164456"
"3102","https://www.redfin.com/WA/Seattle/170-Newton-St-98109/home/134997","3.00","4","1199000","2420","1158234"
"3101","https://www.redfin.com/WA/Seattle/508-Prospect-St-98109/home/132133","2.50","3","1479950","2121","1162591"
"3100","https://www.redfin.com/WA/Seattle/8716-10th-Ave-S-98108/home/477687","1.75","3","395000","1595","1159709"
"3099","https://www.redfin.com/WA/Seattle/6753-16th-Ave-SW-98106/home/161690","2.25","4","579950","1930","1165477"
"3098","https://www.redfin.com/WA/Seattle/6328-24th-Ave-SW-98106/home/159464","1.00","4","445000","1720","1163781"
"3097","https://www.redfin.com/WA/Seattle/934-SW-96th-Pl-98106/home/8187836","1.75","2","399000","1290","1163452"
"3096","https://www.redfin.com/WA/Seattle/8425-18th-Ave-SW-98106/home/474891","1.00","3","439000","880","1164487"
"3095","https://www.redfin.com/WA/Seattle/5901-17th-Ave-NW-98107/home/493915","2.25","3","698000","1420","1163988"
"3094","https://www.redfin.com/WA/Seattle/6241-6th-Ave-NW-98107/home/494702","1.50","2","550000","1075","1165043"
"3093","https://www.redfin.com/WA/Seattle/5214-11th-Ave-NE-98105/home/311687","3.50","3","695206","1460","1163502"
"3092","https://www.redfin.com/WA/Seattle/2502-W-Plymouth-St-98199/home/124931","1.50","3","650000","3190","1150382"
"3091","https://www.redfin.com/WA/Seattle/1940-NW-Blue-Ridge-Dr-98177/home/288561","3.25","4","1695000","3752","1162607"
"3090","https://www.redfin.com/WA/Seattle/13002-7th-Ave-NW-98177/home/291220","1.75","2","795000","2060","1162243"
"3089","https://www.redfin.com/WA/Seattle/940-25th-Ave-S-98144/home/143328","2.00","4","619000","2160","1163496"
"3088","https://www.redfin.com/WA/Seattle/915-Martin-Luther-King-Junior-Way-S-98144/unit-C/home/45463982","1.75","2","549000","1040","1163965"
"3087","https://www.redfin.com/WA/Seattle/3613-York-Rd-S-98144/home/52428450","2.50","4","999000","2880","1164987"
"3086","https://www.redfin.com/WA/Seattle/11756-Burke-Ave-N-98133/home/142955280","2.50","3","749950","1912","1152132"
"3085","https://www.redfin.com/WA/Seattle/2033-NE-113th-St-98125/home/116628","2.50","4","769800","2300","1165058"
"3084","https://www.redfin.com/WA/Seattle/10317-Roosevelt-Way-NE-98125/home/107568","2.00","3","600000","2020","1162830"
"3083","https://www.redfin.com/WA/Seattle/3115-NE-117th-St-98125/home/110931","2.75","4","715000","2040","1164895"
"3082","https://www.redfin.com/WA/Seattle/7736-37th-Ave-SW-98126/home/468605","1.00","2","448850","870","1160918"
"3081","https://www.redfin.com/WA/Seattle/4609-S-Henderson-St-98118/home/176960","4.00","8","2100000","3440","1164891"
"3080","https://www.redfin.com/WA/Seattle/213-W-Kinnear-Pl-98119/home/133107","3.25","3","1375000","1948","1165600"
"3079","https://www.redfin.com/WA/Seattle/2841-Prosch-Ave-W-98119/home/130381","2.25","3","787000","1610","1154744"
